id,country,job_role,ai_specialization,experience_level,experience_years,salary_usd,bonus_usd,education_required,industry,company_size,interview_rounds,year,work_mode,weekly_hours,company_rating,job_openings,hiring_difficulty_score,layoff_risk,ai_adoption_score,company_funding_billion,economic_index,ai_maturity_years,offer_acceptance_rate,tax_rate_percent,vacation_days,skill_demand_score,automation_risk,job_security_score,career_growth_score,work_life_balance_score,promotion_speed,salary_percentile,cost_of_living_index,employee_satisfaction
62888,USA,Data Analyst,Forecasting,Entry,1,54305,7606,PhD,Gaming,Medium,6,2020,Remote,53.7,4.13,24,65.179147137403,0.289,64,5.56,68.27,4,65.24,21.7,22,87,61,72,54,48,17,33,1.57,61
62889,Netherlands,Data Analyst,LLM,Senior,7,85479,8253,Master,Tech,Startup,3,2020,Remote,48.0,3.82,16,98.69299041201286,0.114,79,6.31,54.59,11,70.92,34.5,13,94,72,69,69,59,44,44,2.06,66
62891,UK,Data Analyst,Analytics,Senior,9,73891,6115,Bachelor,Gaming,Small,6,2025,Hybrid,45.1,3.55,11,46.02228720731631,0.045,86,7.23,50.64,12,81.56,26.3,14,60,88,92,74,74,39,85,1.54,72
62898,Australia,Data Analyst,LLM,Mid,4,54230,3420,Diploma,Healthcare,Enterprise,6,2021,Remote,44.9,4.1,16,61.1151321713749,0.159,75,4.9,85.91,10,68.22,36.8,21,51,54,78,60,78,36,48,1.56,78
62899,France,Data Analyst,Generative AI,Mid,3,51418,9926,Master,Education,Medium,7,2023,Hybrid,52.0,3.62,21,50.94945167628532,0.238,77,6.12,48.34,8,74.96,25.5,22,76,33,78,75,57,34,28,0.97,64
62912,France,Data Analyst,Analytics,Mid,4,57349,12107,Master,Gaming,Medium,3,2026,Hybrid,53.3,4.25,20,65.06582575851237,0.128,80,0.74,65.82,10,68.98,40.8,17,51,78,74,52,54,58,16,2.35,65
62914,France,Data Analyst,Analytics,Senior,8,85266,4779,Diploma,Gaming,Enterprise,3,2020,Hybrid,47.9,3.82,24,56.87573626640113,0.013,71,4.32,98.12,8,79.58,23.0,27,85,26,94,55,68,64,50,0.91,74
62933,USA,Data Analyst,Reinforcement Learning,Mid,2,81503,10934,PhD,Energy,Medium,3,2024,Onsite,37.4,4.71,12,60.69051192219051,0.118,83,5.98,94.39,10,58.07,17.2,24,15,63,83,70,95,49,51,1.01,85
62939,UAE,Data Analyst,MLOps,Entry,1,36364,4276,PhD,Consulting,Large,5,2024,Remote,40.2,3.41,21,39.08678349773471,0.331,57,4.77,47.65,6,55.15,26.7,25,61,1,62,43,87,21,95,2.3,66
62940,France,Data Analyst,NLP,Mid,3,61959,4701,Diploma,Consulting,Medium,3,2020,Onsite,38.2,4.7,21,30.168864738660517,0.151,75,2.58,75.64,7,70.31,35.3,24,16,73,70,51,78,22,43,2.41,68
62945,Brazil,Data Analyst,Generative AI,Mid,2,28000,3825,Bootcamp,Automotive,Enterprise,4,2020,Onsite,38.2,3.34,17,54.22052304118069,0.257,46,7.68,83.0,12,83.68,34.1,27,21,90,72,52,88,12,93,1.98,69
62970,India,Data Analyst,NLP,Senior,9,31819,2269,PhD,Education,Large,3,2021,Onsite,36.6,4.3,20,48.54909260415837,0.046,59,2.54,86.34,8,60.25,16.7,18,11,1,95,53,98,51,97,1.19,78
62973,Australia,Data Analyst,LLM,Lead,19,152548,12758,PhD,Energy,Medium,5,2024,Onsite,44.0,3.76,17,63.07711775276749,0.063,65,8.17,96.93,4,58.03,30.7,14,81,6,91,67,70,45,12,2.32,79
63000,UK,Data Analyst,MLOps,Lead,12,96386,15061,Master,Education,Medium,2,2025,Remote,37.1,4.75,11,62.31440511898258,0.167,75,8.7,86.57,3,58.37,21.1,30,48,92,73,70,87,33,35,0.6,72
63001,Canada,Data Analyst,Reinforcement Learning,Entry,1,59847,9126,Diploma,Retail,Startup,2,2023,Hybrid,39.5,3.32,11,55.24981889036973,0.386,92,9.32,94.01,4,85.69,25.0,26,79,95,45,93,70,39,9,1.48,65
63007,Netherlands,Data Analyst,Reinforcement Learning,Mid,3,62215,12845,Master,Finance,Small,7,2024,Onsite,50.7,4.46,10,45.60993278427334,0.224,69,6.5,63.79,11,74.26,34.9,11,52,5,77,55,62,18,76,1.2,62
63008,Brazil,Data Analyst,LLM,Senior,10,52924,9200,Bachelor,Automotive,Medium,2,2026,Onsite,50.8,4.79,27,52.81224876166352,0.123,96,7.59,59.5,11,78.01,27.3,26,2,67,83,76,56,24,98,1.06,65
63024,Germany,Data Analyst,Generative AI,Mid,4,53564,3406,Bootcamp,Healthcare,Enterprise,2,2024,Hybrid,55.0,3.74,23,75.22616285455899,0.171,70,5.68,99.97,6,64.82,16.5,26,60,75,84,57,54,12,46,0.91,64
63041,Germany,Data Analyst,MLOps,Entry,1,49097,7107,PhD,Tech,Medium,7,2022,Onsite,36.9,4.15,1,4.589768465407019,0.363,78,7.81,46.06,5,79.04,23.8,30,73,78,73,67,90,12,77,2.46,75
63044,Australia,Data Analyst,Generative AI,Mid,3,65596,8694,Bootcamp,Education,Large,6,2020,Remote,36.1,3.58,23,24.46857437091789,0.203,57,7.77,97.86,5,69.12,33.0,18,99,84,70,63,89,13,14,1.97,79
63053,Canada,Data Analyst,Computer Vision,Senior,11,100142,16081,PhD,Energy,Large,5,2025,Onsite,38.7,3.7,18,80.58674486705294,0.044,57,8.92,95.86,8,79.3,29.3,11,35,91,91,64,92,38,59,1.31,80
63057,India,Data Analyst,Generative AI,Senior,9,40167,5702,Master,Finance,Enterprise,6,2020,Onsite,51.6,4.35,22,85.03575247937557,0.079,77,9.35,98.91,6,80.39,25.8,11,43,3,92,64,57,22,75,1.22,69
63062,Netherlands,Data Analyst,Analytics,Mid,4,69392,6956,Bachelor,Automotive,Large,5,2022,Hybrid,51.7,4.14,14,62.15383395810496,0.159,71,8.35,56.88,10,92.32,12.2,19,8,57,74,73,53,18,82,2.45,63
63066,Netherlands,Data Analyst,LLM,Mid,2,51484,5018,Master,Education,Enterprise,2,2024,Onsite,49.5,4.04,17,42.07618976259874,0.111,100,7.09,62.13,13,63.97,17.0,28,100,8,84,75,68,25,64,1.35,79
63071,Japan,Data Analyst,NLP,Lead,17,105432,19695,Master,Retail,Small,3,2025,Remote,49.6,4.78,13,38.06272010639776,0.048,79,1.74,93.5,11,85.27,23.9,23,82,45,93,54,55,42,28,1.31,70
63073,USA,Data Analyst,Computer Vision,Senior,10,106934,9196,PhD,Consulting,Large,7,2021,Remote,44.8,4.45,34,56.49499663682635,0.044,69,8.64,98.05,3,73.79,38.4,20,99,72,88,68,67,40,98,1.94,76
63080,Singapore,Data Analyst,MLOps,Entry,0,43953,7517,Diploma,Retail,Enterprise,6,2020,Hybrid,49.6,3.49,12,53.51588383860641,0.355,100,5.38,90.92,3,83.78,27.8,13,15,84,74,78,71,12,3,2.17,74
63091,Brazil,Data Analyst,MLOps,Entry,1,28000,2927,Diploma,Telecom,Enterprise,2,2025,Hybrid,36.0,3.46,17,13.5729908194809,0.455,31,4.88,61.0,3,65.44,34.0,21,57,19,62,34,84,12,48,2.42,62
63103,Singapore,Data Analyst,Generative AI,Mid,2,52643,5363,Master,Automotive,Small,7,2023,Onsite,43.8,3.95,13,27.128043536052346,0.171,61,0.7,74.66,12,93.99,34.7,18,39,10,75,40,78,27,82,1.05,69
63122,Singapore,Data Analyst,Computer Vision,Mid,3,66744,12219,Master,Education,Small,3,2026,Onsite,54.0,4.28,1,42.24443775381745,0.213,52,2.21,48.72,8,71.15,15.4,12,76,94,62,37,63,43,41,1.18,68
63149,Australia,Data Analyst,MLOps,Entry,0,44981,6966,Master,Gaming,Startup,5,2025,Remote,54.0,3.5,25,62.35557261238274,0.422,68,7.58,81.69,7,65.35,27.8,22,15,100,43,64,47,39,2,2.29,50
63154,Canada,Data Analyst,Computer Vision,Mid,2,54325,4928,PhD,Finance,Startup,6,2021,Remote,41.4,3.61,23,49.95381049951513,0.274,86,4.46,84.19,6,91.72,26.5,25,26,45,60,62,67,38,47,0.53,66
63161,Netherlands,Data Analyst,LLM,Lead,12,78751,17315,Master,Education,Enterprise,5,2021,Remote,48.4,4.2,29,83.79429586487669,0.108,86,4.53,98.79,8,94.98,13.8,12,33,48,84,64,73,17,89,2.37,79
63164,Brazil,Data Analyst,Analytics,Mid,5,32394,5984,Bachelor,Healthcare,Large,6,2026,Onsite,44.7,3.44,15,70.62902948168367,0.183,80,9.13,60.0,8,86.83,40.9,21,86,21,76,87,64,34,6,0.6,71
63166,France,Data Analyst,Computer Vision,Entry,1,48520,7773,Bootcamp,Education,Enterprise,5,2023,Hybrid,53.2,4.68,12,46.96749396273832,0.358,90,4.9,55.26,5,94.93,13.4,16,46,84,77,81,52,40,93,1.97,62
63175,USA,Data Analyst,LLM,Entry,0,56545,5714,Diploma,Education,Small,6,2025,Remote,39.7,4.32,18,50.623709398569794,0.334,57,8.36,91.65,5,55.51,31.0,14,36,94,65,62,73,30,20,2.22,68
63184,Japan,Data Analyst,Analytics,Entry,0,44493,7100,Bachelor,Telecom,Small,6,2024,Onsite,43.1,4.39,26,92.57444942849972,0.388,77,5.28,66.81,13,67.04,12.8,19,52,93,65,46,73,38,46,2.19,70
63191,Brazil,Data Analyst,Computer Vision,Senior,8,39018,4804,Bachelor,Education,Startup,7,2024,Hybrid,50.0,4.18,19,41.80571809828796,0.072,60,2.71,83.66,3,88.6,32.5,16,23,5,71,49,57,48,92,0.86,74
63192,USA,Data Analyst,MLOps,Lead,14,155658,7912,Master,Gaming,Startup,3,2021,Hybrid,40.1,4.78,4,61.13107783955132,0.029,82,9.23,84.73,14,71.08,22.3,25,78,44,72,70,77,66,48,0.57,88
63202,USA,Data Analyst,Forecasting,Senior,8,114411,16531,Diploma,Gaming,Large,4,2026,Onsite,52.7,3.8,19,29.98923240471656,0.106,68,2.55,52.25,9,79.51,32.2,15,75,91,89,47,58,27,52,2.42,69
63215,Japan,Data Analyst,Forecasting,Lead,17,91414,14371,PhD,Tech,Small,3,2022,Onsite,46.7,4.44,33,70.29273744034069,0.0,63,2.78,66.29,11,60.85,39.9,13,43,59,90,44,69,55,51,1.64,69
63218,UAE,Data Analyst,Analytics,Mid,5,60958,12117,Master,Retail,Large,7,2024,Onsite,51.7,4.39,16,68.97536686338451,0.17,81,8.08,69.85,11,62.28,30.9,22,35,30,74,77,60,29,51,1.7,62
63227,Brazil,Data Analyst,Generative AI,Entry,1,28000,3899,Master,Retail,Large,4,2023,Remote,52.4,3.91,26,78.02000870392644,0.34,87,4.34,68.98,13,70.04,29.4,13,82,70,72,66,53,12,79,1.19,63
63233,France,Data Analyst,MLOps,Entry,1,47320,7870,Bachelor,Healthcare,Large,2,2022,Remote,38.7,4.16,19,68.62350061889137,0.337,79,6.1,58.39,9,77.87,12.6,20,91,98,67,68,78,12,45,2.12,78
63241,Brazil,Data Analyst,Generative AI,Senior,7,43308,9022,Bootcamp,Consulting,Enterprise,7,2023,Hybrid,45.2,3.63,13,59.53025398637544,0.06,88,2.49,48.49,7,67.08,35.6,26,7,22,81,64,77,18,19,2.21,61
63244,Japan,Data Analyst,MLOps,Lead,14,85105,6827,Bachelor,Healthcare,Medium,2,2020,Onsite,43.7,4.1,16,90.91803075889116,0.165,33,7.29,45.26,8,66.46,20.0,20,16,28,82,40,76,57,72,1.67,70
63258,Japan,Data Analyst,NLP,Entry,0,50119,4469,Diploma,Automotive,Large,3,2020,Remote,44.6,3.62,22,52.015890464244,0.359,72,1.06,54.55,3,71.16,20.7,15,33,82,63,49,60,46,24,1.43,62
63259,India,Data Analyst,Analytics,Entry,1,28000,4482,Master,Energy,Enterprise,7,2021,Onsite,45.8,3.87,13,49.70731748062475,0.484,93,2.86,50.68,9,67.3,40.3,28,15,66,54,72,66,13,47,1.37,56
63267,Singapore,Data Analyst,Analytics,Senior,11,106618,20670,Bachelor,Consulting,Medium,5,2020,Hybrid,54.1,3.28,16,53.82126893390756,0.115,48,6.18,82.87,11,55.52,28.3,20,94,34,77,44,56,55,2,2.22,71
63272,UAE,Data Analyst,LLM,Entry,1,37728,2786,PhD,Tech,Startup,3,2022,Remote,51.9,3.77,22,52.860412806499816,0.332,90,8.5,49.12,11,58.83,26.6,21,4,46,49,84,54,26,58,2.05,49
63288,Canada,Data Analyst,Analytics,Entry,0,56619,6773,PhD,Retail,Large,6,2020,Remote,44.8,3.28,16,72.01781284718707,0.421,72,9.25,59.48,13,69.4,32.4,11,72,5,65,69,64,63,69,1.51,62
63291,Brazil,Data Analyst,Generative AI,Mid,4,35714,5564,Bachelor,Retail,Large,3,2023,Remote,38.9,3.75,26,88.0917520156236,0.172,74,0.77,57.69,11,70.95,22.5,16,83,42,70,49,86,63,52,1.59,65
63299,Singapore,Data Analyst,Forecasting,Mid,3,65277,7162,Master,Finance,Startup,5,2024,Hybrid,42.2,4.76,19,42.33241053698029,0.134,70,6.37,63.23,3,82.42,38.3,10,38,57,61,64,66,47,82,0.77,69
63302,Germany,Data Analyst,Analytics,Lead,13,84431,17176,Bootcamp,Healthcare,Startup,2,2022,Remote,44.8,4.06,22,29.57773578272555,0.142,81,6.76,72.58,11,68.03,36.0,12,67,12,75,76,54,81,18,1.34,74
63310,UAE,Data Analyst,Forecasting,Senior,6,52550,10314,Diploma,Education,Small,4,2026,Remote,54.5,3.53,9,90.44665614750792,0.064,70,9.33,94.33,5,66.66,33.6,12,25,29,85,70,51,43,23,1.58,65
63313,UK,Data Analyst,Forecasting,Entry,0,42373,5399,Master,Education,Startup,6,2025,Remote,43.5,3.21,15,29.00763266738047,0.336,75,6.0,85.97,10,94.83,26.0,26,91,80,58,63,58,40,100,0.52,63
63314,India,Data Analyst,MLOps,Entry,0,28000,4091,PhD,Gaming,Small,6,2023,Hybrid,46.5,3.33,23,41.7738667807912,0.312,50,2.36,46.97,4,63.13,38.0,24,9,93,66,30,73,46,97,1.43,69
63317,UK,Data Analyst,Computer Vision,Senior,11,77750,13200,Bachelor,Tech,Medium,4,2025,Remote,54.9,3.25,23,92.7114677972041,0.096,66,5.28,99.12,7,82.08,14.9,18,82,45,86,50,51,60,33,1.07,63
63319,Germany,Data Analyst,MLOps,Lead,13,112898,14297,Diploma,Tech,Medium,4,2024,Hybrid,44.2,4.49,21,54.01226397570704,0.099,64,3.18,66.84,5,85.03,38.1,23,21,51,86,44,68,16,38,2.33,76
63341,Australia,Data Analyst,NLP,Mid,2,47137,9271,Master,Automotive,Startup,3,2021,Onsite,47.5,4.16,6,50.4880884620191,0.275,57,4.86,98.18,14,94.44,19.4,23,35,58,61,53,60,78,81,1.38,69
63342,Singapore,Data Analyst,LLM,Senior,7,88200,18815,Diploma,Retail,Enterprise,7,2025,Onsite,47.0,3.51,20,57.96228955166763,0.084,31,0.39,90.38,11,81.66,22.3,15,1,85,79,25,73,46,27,2.41,84
63345,Brazil,Data Analyst,Computer Vision,Lead,16,55888,4441,Bachelor,Education,Small,4,2021,Remote,38.2,4.21,19,81.89709334672175,0.09,74,5.7,54.6,14,84.95,21.3,15,96,89,86,60,83,47,21,1.7,70
63351,India,Data Analyst,Generative AI,Lead,14,35947,7017,PhD,Education,Startup,3,2022,Onsite,49.8,3.77,21,50.86572612099791,0.121,61,6.7,91.2,3,74.0,13.5,14,36,40,74,54,60,40,3,0.57,65
63352,India,Data Analyst,Analytics,Mid,4,28000,5086,Diploma,Automotive,Small,5,2025,Hybrid,51.8,4.53,18,54.37357170705656,0.207,64,1.42,90.34,10,93.41,16.9,18,92,67,70,44,54,21,54,1.3,63
63357,Singapore,Data Analyst,MLOps,Entry,1,46029,5812,PhD,Telecom,Startup,7,2023,Hybrid,42.9,3.59,2,35.72213622224339,0.374,46,0.95,59.91,14,57.41,33.2,23,39,16,53,31,70,28,97,0.95,68
63373,Netherlands,Data Analyst,NLP,Lead,16,128227,10685,PhD,Telecom,Startup,3,2024,Remote,54.0,4.39,7,49.28489361154703,0.032,68,8.38,49.5,13,76.14,15.6,21,47,52,80,69,46,69,30,2.5,68
63375,Netherlands,Data Analyst,Computer Vision,Lead,14,93641,7008,Bootcamp,Education,Small,5,2022,Hybrid,52.5,4.13,22,82.19835382503398,0.0,70,2.21,97.51,13,94.64,22.9,24,73,17,82,41,43,62,5,0.53,65
63385,Brazil,Data Analyst,NLP,Senior,10,40824,2708,Bootcamp,Education,Enterprise,7,2024,Hybrid,45.2,4.65,10,62.46260182052189,0.041,88,4.7,57.0,14,83.03,28.6,22,42,84,90,73,77,70,27,1.8,81
63388,Germany,Data Analyst,NLP,Senior,9,86833,12373,Bootcamp,Energy,Startup,3,2024,Hybrid,47.8,4.53,2,63.416851419932414,0.04,53,5.3,89.18,6,85.45,17.8,25,16,89,78,48,53,34,38,1.31,63
63391,Singapore,Data Analyst,Generative AI,Entry,0,49236,8751,Bachelor,Education,Medium,3,2021,Hybrid,50.8,4.17,21,73.2010226666408,0.367,65,8.08,56.43,8,81.19,26.2,27,65,89,72,56,56,15,51,1.67,67
63398,Netherlands,Data Analyst,NLP,Mid,3,62804,6684,Diploma,Consulting,Startup,7,2026,Remote,52.8,4.1,1,77.00662876788431,0.061,65,7.45,59.34,8,63.33,37.8,29,59,73,71,58,41,39,87,0.56,66
63415,Netherlands,Data Analyst,MLOps,Senior,11,99573,11129,Bachelor,Gaming,Startup,7,2023,Remote,49.7,4.5,12,54.5063193571146,0.153,53,2.75,71.28,14,67.51,12.6,27,97,49,67,46,48,55,67,1.52,65
63431,India,Data Analyst,Forecasting,Senior,8,28000,5864,PhD,Gaming,Enterprise,4,2024,Hybrid,37.8,4.79,20,44.22262417421419,0.0,51,6.34,79.31,11,82.79,24.2,30,21,26,85,56,88,25,64,1.38,70
63435,Japan,Data Analyst,Computer Vision,Lead,12,87788,10950,Bachelor,Energy,Startup,5,2020,Hybrid,52.2,4.38,17,75.53079803489047,0.148,78,2.79,81.22,6,82.73,41.0,11,96,71,67,50,36,63,37,0.78,60
63444,UAE,Data Analyst,MLOps,Entry,0,36492,1956,Bootcamp,Retail,Large,2,2025,Hybrid,48.3,3.81,24,9.726985108680047,0.403,71,2.43,74.35,4,57.21,27.5,21,43,2,63,47,69,19,89,1.06,62
63457,France,Data Analyst,LLM,Senior,6,72450,11755,Master,Healthcare,Large,4,2025,Hybrid,43.5,3.43,29,47.5165595874155,0.101,43,1.56,75.92,12,84.72,33.0,13,1,1,85,25,73,66,29,2.29,68
63464,Netherlands,Data Analyst,Reinforcement Learning,Entry,1,47657,10006,Diploma,Finance,Large,5,2026,Onsite,37.0,3.89,11,31.011161943894813,0.432,61,4.87,55.32,13,72.9,20.5,24,62,80,65,60,81,43,75,2.35,68
63472,USA,Data Analyst,Reinforcement Learning,Entry,1,62720,5520,Master,Healthcare,Enterprise,3,2026,Onsite,41.1,4.57,11,30.804711591634437,0.386,81,5.99,69.81,14,66.14,21.9,16,51,98,58,75,80,38,100,0.92,67
63475,India,Data Analyst,NLP,Mid,4,28000,2153,Bootcamp,Telecom,Medium,2,2022,Remote,51.6,4.4,30,53.23843141991375,0.266,63,5.1,78.65,5,79.16,18.2,10,15,93,76,52,49,24,35,1.25,67
63479,Japan,Data Analyst,Computer Vision,Lead,17,94342,13115,Diploma,Automotive,Startup,5,2024,Hybrid,43.1,4.36,8,89.18508371662963,0.087,84,8.8,92.51,3,91.74,13.3,27,58,24,73,69,74,44,12,1.11,75
63485,Singapore,Data Analyst,Reinforcement Learning,Lead,13,123989,12110,PhD,Tech,Medium,4,2026,Remote,38.8,4.25,22,60.73391946183892,0.1,70,5.13,48.75,5,83.3,21.9,10,84,6,79,66,84,46,48,1.77,74
63508,France,Data Analyst,LLM,Lead,19,110315,24169,Diploma,Automotive,Enterprise,6,2021,Remote,45.3,4.62,9,58.65759586970395,0.217,78,5.24,93.24,5,59.76,16.8,17,37,90,75,53,73,42,9,0.75,73
63518,UK,Data Analyst,Computer Vision,Mid,2,56917,10217,Bachelor,Healthcare,Large,7,2024,Onsite,46.8,3.71,13,36.58141061585645,0.18,76,7.01,52.06,4,57.7,28.7,19,81,57,78,66,66,13,51,1.71,73
63519,France,Data Analyst,NLP,Entry,0,43283,6532,Master,Consulting,Enterprise,2,2024,Onsite,49.4,3.86,14,38.03730577505684,0.346,66,5.17,92.07,9,93.36,30.0,28,2,30,56,49,66,58,55,0.86,71
63521,Japan,Data Analyst,Analytics,Lead,18,99102,8215,Diploma,Gaming,Medium,5,2026,Hybrid,49.6,4.07,25,67.50432086620924,0.083,59,9.31,51.26,10,86.19,33.7,11,78,65,88,49,64,44,90,2.42,80
63529,Japan,Data Analyst,Computer Vision,Lead,18,134071,8964,Bootcamp,Gaming,Small,6,2022,Hybrid,47.5,3.21,22,30.444544539793903,0.0,61,5.14,51.28,6,55.29,21.9,12,77,29,92,50,65,84,43,1.07,77
63554,India,Data Analyst,LLM,Lead,18,50970,8396,PhD,Tech,Small,6,2026,Remote,54.9,4.69,15,80.68008242954402,0.103,64,8.84,88.81,14,84.01,32.6,19,59,41,86,63,37,44,55,2.24,69
63562,Germany,Data Analyst,Forecasting,Lead,19,129777,7423,PhD,Telecom,Medium,4,2025,Remote,52.0,4.71,26,54.3848051262522,0.113,75,5.33,81.01,6,58.24,39.4,24,44,12,87,67,47,38,13,0.97,65
63565,Australia,Data Analyst,Analytics,Mid,5,83491,7734,Diploma,Telecom,Large,6,2021,Remote,39.6,4.24,24,91.8370566223873,0.263,61,0.57,93.74,10,71.28,13.7,20,11,29,62,39,75,25,94,1.0,77
63578,USA,Data Analyst,LLM,Mid,3,87379,7080,PhD,Gaming,Enterprise,2,2025,Onsite,37.8,4.72,19,55.21856396656105,0.052,63,3.67,94.79,3,82.42,23.5,22,45,30,91,42,91,12,65,1.87,84
63594,UAE,Data Analyst,MLOps,Senior,10,81690,13255,Diploma,Consulting,Enterprise,5,2023,Remote,43.2,4.11,21,60.80368468959234,0.103,80,9.31,50.96,12,63.53,27.1,14,96,77,83,78,71,14,43,0.76,62
63598,Netherlands,Data Analyst,MLOps,Mid,4,55524,2817,Bootcamp,Healthcare,Enterprise,7,2023,Onsite,42.1,4.72,17,54.14261400097305,0.145,71,2.37,71.4,13,62.49,34.9,10,50,56,80,59,87,12,36,1.61,75
63614,Brazil,Data Analyst,Forecasting,Mid,3,33304,6680,PhD,Education,Medium,5,2026,Onsite,47.5,4.69,21,74.68972826595584,0.162,70,4.55,79.46,8,94.4,32.6,18,22,63,76,47,67,16,8,1.09,73
63616,Netherlands,Data Analyst,Analytics,Mid,2,60659,13191,Diploma,Retail,Large,7,2020,Remote,48.1,3.34,9,21.54157494607614,0.076,86,8.5,72.49,12,75.66,32.9,17,98,59,91,79,63,46,19,1.46,68
63625,Brazil,Data Analyst,LLM,Mid,5,28718,1958,Diploma,Finance,Medium,7,2024,Remote,43.9,3.35,1,46.261342875307925,0.244,68,0.74,53.89,8,94.46,39.7,21,43,32,67,34,73,28,58,1.15,60
63633,Australia,Data Analyst,Computer Vision,Entry,0,40098,3099,PhD,Retail,Enterprise,6,2026,Remote,54.0,3.33,9,14.01496568455125,0.376,74,6.46,90.8,13,67.91,41.8,16,12,96,70,58,65,22,62,1.87,61
63635,Netherlands,Data Analyst,NLP,Mid,4,70727,4237,Diploma,Finance,Enterprise,4,2022,Onsite,44.3,3.7,5,46.91995275518038,0.127,84,8.96,78.19,13,82.06,33.3,12,4,25,87,82,81,12,88,0.98,75
63636,USA,Data Analyst,NLP,Lead,12,109983,14571,Diploma,Automotive,Enterprise,5,2024,Remote,44.1,4.36,2,61.425841836518224,0.085,68,5.07,60.59,8,69.06,22.5,14,6,55,86,62,87,23,70,2.4,78
63652,France,Data Analyst,Computer Vision,Entry,1,42591,4057,PhD,Finance,Medium,7,2022,Onsite,53.9,4.44,27,48.09960261204193,0.385,78,6.74,71.42,7,94.28,22.6,25,43,82,66,63,53,22,28,1.87,69
63655,USA,Data Analyst,Reinforcement Learning,Lead,17,140479,11062,Bootcamp,Finance,Medium,6,2020,Onsite,54.2,4.04,27,63.84589912134968,0.008,67,1.56,99.87,13,78.16,23.5,30,39,85,94,47,51,30,28,1.39,73
63656,Netherlands,Data Analyst,Generative AI,Entry,0,40121,8608,PhD,Education,Small,3,2024,Hybrid,36.3,4.37,22,50.466040111431184,0.446,63,0.56,64.18,5,65.25,23.6,26,96,45,53,41,90,29,33,0.98,72
63683,Brazil,Data Analyst,NLP,Lead,19,55867,5940,Bootcamp,Tech,Large,7,2021,Hybrid,38.4,3.85,23,84.84577820518666,0.087,77,9.45,49.61,6,61.17,35.7,20,11,99,85,65,96,46,20,2.12,81
63695,Brazil,Data Analyst,LLM,Senior,10,41346,8307,Bachelor,Telecom,Small,2,2021,Hybrid,52.2,3.23,21,0.0,0.058,49,5.13,63.46,4,78.3,37.4,14,3,16,90,36,51,41,35,1.43,64
63701,India,Data Analyst,NLP,Mid,3,28000,4839,PhD,Consulting,Large,2,2023,Remote,54.8,4.0,15,26.49662951770765,0.119,87,2.59,84.06,7,56.26,27.9,30,10,84,85,62,57,21,64,0.66,64
63722,Canada,Data Analyst,Analytics,Entry,0,45078,9638,Master,Telecom,Startup,6,2020,Hybrid,46.0,3.75,18,50.78089337380885,0.373,74,2.2,63.73,8,75.7,37.8,29,97,25,55,50,57,77,17,1.93,63
63723,USA,Data Analyst,Forecasting,Lead,14,113725,16288,Bachelor,Gaming,Enterprise,4,2026,Hybrid,51.6,4.04,20,46.54710060166829,0.084,56,7.23,49.68,5,82.09,38.1,13,61,11,80,55,60,32,2,0.73,73
63732,Brazil,Data Analyst,Computer Vision,Entry,0,28000,1467,Bachelor,Automotive,Medium,5,2020,Onsite,51.2,3.77,8,68.11905350439328,0.424,99,1.88,45.15,9,60.03,28.1,16,44,60,63,67,63,39,38,2.41,63
63733,France,Data Analyst,Analytics,Mid,4,47166,3789,Master,Automotive,Medium,5,2024,Hybrid,46.7,4.43,18,47.596340632181565,0.208,92,2.15,51.4,14,73.38,33.3,23,94,90,79,57,62,35,8,1.84,70
63739,Brazil,Data Analyst,MLOps,Lead,18,54930,6525,PhD,Telecom,Enterprise,5,2025,Hybrid,51.5,4.72,15,60.4217562821522,0.074,71,8.35,48.5,6,70.71,12.4,19,73,51,83,61,59,26,21,0.93,69
63768,Japan,Data Analyst,Reinforcement Learning,Entry,0,47876,5228,Diploma,Tech,Small,2,2021,Hybrid,40.5,4.08,31,62.638102816522974,0.366,60,6.29,96.55,11,70.46,27.2,29,51,67,70,52,90,31,82,0.55,73
63771,Netherlands,Data Analyst,Computer Vision,Entry,1,40708,8100,Master,Consulting,Large,7,2025,Hybrid,49.9,3.6,27,82.96783224085988,0.398,83,0.89,71.8,12,77.48,19.6,14,6,18,55,53,57,19,41,1.09,53
63777,UK,Data Analyst,Analytics,Mid,3,52820,3935,Bootcamp,Automotive,Small,7,2024,Onsite,41.6,4.16,22,32.90834286119583,0.233,78,5.95,70.84,4,93.72,12.8,19,61,41,70,64,75,44,60,1.08,70
63796,Canada,Data Analyst,Analytics,Senior,10,83919,8293,Master,Energy,Enterprise,3,2025,Onsite,41.1,3.28,16,57.82153705232241,0.063,56,1.64,60.74,14,59.22,27.6,18,81,14,72,53,92,12,73,0.62,74
63817,Germany,Data Analyst,Analytics,Mid,5,73818,13060,Bachelor,Retail,Medium,7,2025,Hybrid,49.5,3.32,22,58.290774902567634,0.196,48,1.82,98.13,10,64.68,15.4,21,11,51,74,38,73,32,15,2.41,73
63826,Singapore,Data Analyst,Computer Vision,Entry,1,62813,4880,Master,Tech,Large,5,2026,Onsite,41.9,4.03,15,62.05390114307535,0.407,63,8.54,88.74,3,68.06,30.2,28,53,91,68,63,74,17,27,1.4,68
